source,target,edge_type,weight,n_papers
n00001,n00002,HAS_ELEMENT,1,1
n00001,n00003,HAS_ELEMENT,1,1
n00001,n00004,HAS_ELEMENT,1,1
n00001,n00005,HAS_ELEMENT,1,1
n00001,n00006,HAS_ELEMENT,1,1
n00001,n00007,HAS_ELEMENT,1,1
n00001,n00008,HAS_ELEMENT,1,1
n00001,n00009,HAS_ELEMENT,1,1
n00001,n00010,INVOLVES_PROCESS,1,1
n00001,n00011,INVOLVES_PROCESS,1,1
n00001,n00012,INVOLVES_PROCESS,1,1
n00001,n00013,EXHIBITS_MICRO,1,1
n00001,n00014,EXHIBITS_MICRO,1,1
n00001,n00015,EXHIBITS_MICRO,1,1
n00001,n00016,EXHIBITS_MICRO,1,1
n00001,n00017,EXHIBITS_MICRO,1,1
n00001,n00018,EXHIBITS_MICRO,1,1
n00001,n00019,EXHIBITS_MICRO,1,1
n00001,n00020,EXHIBITS_MICRO,1,1
n00001,n00021,MEASURES_PROPERTY,1,1
n00001,n00022,MEASURES_PROPERTY,1,1
n00001,n00023,MEASURES_PROPERTY,1,1
n00001,n00024,MEASURES_PROPERTY,1,1
n00001,n00025,MEASURES_PROPERTY,1,1
n00001,n00026,STUDIES_ALLOY,1,1
n00001,n00027,STUDIES_ALLOY,1,1
n00001,n00028,STUDIES_ALLOY,1,1
n00010,n00013,PROCESS_LEADS_TO_MICRO,35,1
n00010,n00014,PROCESS_LEADS_TO_MICRO,39,1
n00010,n00015,PROCESS_LEADS_TO_MICRO,38,2
n00010,n00016,PROCESS_LEADS_TO_MICRO,33,1
n00010,n00017,PROCESS_LEADS_TO_MICRO,53,2
n00010,n00018,PROCESS_LEADS_TO_MICRO,46,2
n00010,n00019,PROCESS_LEADS_TO_MICRO,18,1
n00010,n00020,PROCESS_LEADS_TO_MICRO,3,0
n00011,n00013,PROCESS_LEADS_TO_MICRO,21,1
n00011,n00014,PROCESS_LEADS_TO_MICRO,21,1
n00011,n00015,PROCESS_LEADS_TO_MICRO,28,1
n00011,n00016,PROCESS_LEADS_TO_MICRO,19,0
n00011,n00017,PROCESS_LEADS_TO_MICRO,34,1
n00011,n00018,PROCESS_LEADS_TO_MICRO,28,1
n00011,n00019,PROCESS_LEADS_TO_MICRO,9,0
n00011,n00020,PROCESS_LEADS_TO_MICRO,1,0
n00012,n00013,PROCESS_LEADS_TO_MICRO,15,0
n00012,n00014,PROCESS_LEADS_TO_MICRO,13,0
n00012,n00015,PROCESS_LEADS_TO_MICRO,11,1
n00012,n00016,PROCESS_LEADS_TO_MICRO,14,1
n00012,n00017,PROCESS_LEADS_TO_MICRO,17,1
n00012,n00018,PROCESS_LEADS_TO_MICRO,15,1
n00012,n00019,PROCESS_LEADS_TO_MICRO,13,1
n00012,n00020,PROCESS_LEADS_TO_MICRO,2,0
n00013,n00021,MICRO_AFFECTS_PROPERTY,44,1
n00013,n00022,MICRO_AFFECTS_PROPERTY,54,1
n00013,n00023,MICRO_AFFECTS_PROPERTY,41,1
n00013,n00024,MICRO_AFFECTS_PROPERTY,30,0
n00013,n00025,MICRO_AFFECTS_PROPERTY,19,0
n00014,n00021,MICRO_AFFECTS_PROPERTY,44,1
n00014,n00022,MICRO_AFFECTS_PROPERTY,53,1
n00014,n00023,MICRO_AFFECTS_PROPERTY,43,1
n00014,n00024,MICRO_AFFECTS_PROPERTY,25,0
n00014,n00025,MICRO_AFFECTS_PROPERTY,18,0
n00015,n00021,MICRO_AFFECTS_PROPERTY,54,1
n00015,n00022,MICRO_AFFECTS_PROPERTY,60,2
n00015,n00023,MICRO_AFFECTS_PROPERTY,50,2
n00015,n00024,MICRO_AFFECTS_PROPERTY,33,1
n00015,n00025,MICRO_AFFECTS_PROPERTY,23,1
n00016,n00021,MICRO_AFFECTS_PROPERTY,45,0
n00016,n00022,MICRO_AFFECTS_PROPERTY,54,1
n00016,n00023,MICRO_AFFECTS_PROPERTY,41,1
n00016,n00024,MICRO_AFFECTS_PROPERTY,28,1
n00016,n00025,MICRO_AFFECTS_PROPERTY,20,1
n00017,n00021,MICRO_AFFECTS_PROPERTY,75,1
n00017,n00022,MICRO_AFFECTS_PROPERTY,87,2
n00017,n00023,MICRO_AFFECTS_PROPERTY,70,2
n00017,n00024,MICRO_AFFECTS_PROPERTY,45,1
n00017,n00025,MICRO_AFFECTS_PROPERTY,28,1
n00018,n00021,MICRO_AFFECTS_PROPERTY,66,1
n00018,n00022,MICRO_AFFECTS_PROPERTY,78,2
n00018,n00023,MICRO_AFFECTS_PROPERTY,64,2
n00018,n00024,MICRO_AFFECTS_PROPERTY,37,1
n00018,n00025,MICRO_AFFECTS_PROPERTY,26,1
n00019,n00021,MICRO_AFFECTS_PROPERTY,27,0
n00019,n00022,MICRO_AFFECTS_PROPERTY,30,1
n00019,n00023,MICRO_AFFECTS_PROPERTY,22,1
n00019,n00024,MICRO_AFFECTS_PROPERTY,15,1
n00019,n00025,MICRO_AFFECTS_PROPERTY,13,1
n00020,n00021,MICRO_AFFECTS_PROPERTY,2,0
n00020,n00022,MICRO_AFFECTS_PROPERTY,3,0
n00020,n00023,MICRO_AFFECTS_PROPERTY,3,0
n00020,n00024,MICRO_AFFECTS_PROPERTY,3,0
n00020,n00025,MICRO_AFFECTS_PROPERTY,2,0
n00029,n00030,HAS_ELEMENT,1,1
n00029,n00031,HAS_ELEMENT,1,1
n00029,n00009,HAS_ELEMENT,1,1
n00029,n00010,INVOLVES_PROCESS,1,1
n00029,n00032,INVOLVES_PROCESS,1,1
n00029,n00033,EXHIBITS_MICRO,1,1
n00029,n00034,EXHIBITS_MICRO,1,1
n00029,n00018,EXHIBITS_MICRO,1,1
n00029,n00021,MEASURES_PROPERTY,1,1
n00029,n00022,MEASURES_PROPERTY,1,1
n00029,n00023,MEASURES_PROPERTY,1,1
n00029,n00035,MEASURES_PROPERTY,1,1
n00010,n00033,PROCESS_LEADS_TO_MICRO,38,0
n00010,n00034,PROCESS_LEADS_TO_MICRO,40,1
n00032,n00033,PROCESS_LEADS_TO_MICRO,18,0
n00032,n00034,PROCESS_LEADS_TO_MICRO,22,1
n00032,n00018,PROCESS_LEADS_TO_MICRO,29,2
n00033,n00021,MICRO_AFFECTS_PROPERTY,52,0
n00033,n00022,MICRO_AFFECTS_PROPERTY,57,0
n00033,n00023,MICRO_AFFECTS_PROPERTY,45,0
n00033,n00035,MICRO_AFFECTS_PROPERTY,14,0
n00034,n00021,MICRO_AFFECTS_PROPERTY,56,1
n00034,n00022,MICRO_AFFECTS_PROPERTY,66,1
n00034,n00023,MICRO_AFFECTS_PROPERTY,54,1
n00034,n00035,MICRO_AFFECTS_PROPERTY,10,0
n00018,n00035,MICRO_AFFECTS_PROPERTY,11,0
n00036,n00002,HAS_ELEMENT,1,1
n00036,n00005,HAS_ELEMENT,1,1
n00036,n00006,HAS_ELEMENT,1,1
n00036,n00037,HAS_ELEMENT,1,1
n00036,n00007,HAS_ELEMENT,1,1
n00036,n00038,HAS_ELEMENT,1,1
n00036,n00039,HAS_ELEMENT,1,1
n00036,n00004,HAS_ELEMENT,1,1
n00036,n00008,HAS_ELEMENT,1,1
n00036,n00040,HAS_ELEMENT,1,1
n00036,n00009,HAS_ELEMENT,1,1
n00036,n00041,INVOLVES_PROCESS,1,1
n00036,n00042,INVOLVES_PROCESS,1,1
n00036,n00010,INVOLVES_PROCESS,1,1
n00036,n00011,INVOLVES_PROCESS,1,1
n00036,n00043,INVOLVES_PROCESS,1,1
n00036,n00032,INVOLVES_PROCESS,1,1
n00036,n00013,EXHIBITS_MICRO,1,1
n00036,n00044,EXHIBITS_MICRO,1,1
n00036,n00033,EXHIBITS_MICRO,1,1
n00036,n00015,EXHIBITS_MICRO,1,1
n00036,n00017,EXHIBITS_MICRO,1,1
n00036,n00018,EXHIBITS_MICRO,1,1
n00036,n00045,EXHIBITS_MICRO,1,1
n00036,n00046,MEASURES_PROPERTY,1,1
n00036,n00021,MEASURES_PROPERTY,1,1
n00036,n00022,MEASURES_PROPERTY,1,1
n00036,n00047,MEASURES_PROPERTY,1,1
n00036,n00023,MEASURES_PROPERTY,1,1
n00036,n00048,MEASURES_PROPERTY,1,1
n00036,n00049,MEASURES_PROPERTY,1,1
n00036,n00050,MEASURES_PROPERTY,1,1
n00036,n00051,MEASURES_PROPERTY,1,1
n00036,n00025,MEASURES_PROPERTY,1,1
n00036,n00052,STUDIES_ALLOY,1,1
n00036,n00053,STUDIES_ALLOY,1,1
n00036,n00054,STUDIES_ALLOY,1,1
n00036,n00055,STUDIES_ALLOY,1,1
n00041,n00013,PROCESS_LEADS_TO_MICRO,29,1
n00041,n00044,PROCESS_LEADS_TO_MICRO,11,0
n00041,n00033,PROCESS_LEADS_TO_MICRO,35,0
n00041,n00015,PROCESS_LEADS_TO_MICRO,35,1
n00041,n00017,PROCESS_LEADS_TO_MICRO,48,1
n00041,n00018,PROCESS_LEADS_TO_MICRO,42,1
n00041,n00045,PROCESS_LEADS_TO_MICRO,31,1
n00042,n00013,PROCESS_LEADS_TO_MICRO,32,1
n00042,n00044,PROCESS_LEADS_TO_MICRO,12,0
n00042,n00033,PROCESS_LEADS_TO_MICRO,35,0
n00042,n00015,PROCESS_LEADS_TO_MICRO,37,1
n00042,n00017,PROCESS_LEADS_TO_MICRO,53,1
n00042,n00018,PROCESS_LEADS_TO_MICRO,44,1
n00042,n00045,PROCESS_LEADS_TO_MICRO,32,1
n00010,n00044,PROCESS_LEADS_TO_MICRO,10,0
n00010,n00045,PROCESS_LEADS_TO_MICRO,28,1
n00011,n00044,PROCESS_LEADS_TO_MICRO,7,0
n00011,n00033,PROCESS_LEADS_TO_MICRO,29,0
n00011,n00045,PROCESS_LEADS_TO_MICRO,21,1
n00043,n00013,PROCESS_LEADS_TO_MICRO,44,1
n00043,n00044,PROCESS_LEADS_TO_MICRO,17,0
n00043,n00033,PROCESS_LEADS_TO_MICRO,47,0
n00043,n00015,PROCESS_LEADS_TO_MICRO,49,2
n00043,n00017,PROCESS_LEADS_TO_MICRO,68,2
n00043,n00018,PROCESS_LEADS_TO_MICRO,60,2
n00043,n00045,PROCESS_LEADS_TO_MICRO,41,1
n00032,n00013,PROCESS_LEADS_TO_MICRO,18,1
n00032,n00044,PROCESS_LEADS_TO_MICRO,6,0
n00032,n00015,PROCESS_LEADS_TO_MICRO,20,2
n00032,n00017,PROCESS_LEADS_TO_MICRO,29,2
n00032,n00045,PROCESS_LEADS_TO_MICRO,17,1
n00013,n00046,MICRO_AFFECTS_PROPERTY,32,1
n00013,n00047,MICRO_AFFECTS_PROPERTY,49,1
n00013,n00048,MICRO_AFFECTS_PROPERTY,12,0
n00013,n00049,MICRO_AFFECTS_PROPERTY,16,1
n00013,n00050,MICRO_AFFECTS_PROPERTY,47,1
n00013,n00051,MICRO_AFFECTS_PROPERTY,13,0
n00044,n00046,MICRO_AFFECTS_PROPERTY,14,0
n00044,n00021,MICRO_AFFECTS_PROPERTY,15,0
n00044,n00022,MICRO_AFFECTS_PROPERTY,18,0
n00044,n00047,MICRO_AFFECTS_PROPERTY,17,0
n00044,n00023,MICRO_AFFECTS_PROPERTY,17,0
n00044,n00048,MICRO_AFFECTS_PROPERTY,6,0
n00044,n00049,MICRO_AFFECTS_PROPERTY,8,0
n00044,n00050,MICRO_AFFECTS_PROPERTY,19,0
n00044,n00051,MICRO_AFFECTS_PROPERTY,6,0
n00044,n00025,MICRO_AFFECTS_PROPERTY,5,0
n00033,n00046,MICRO_AFFECTS_PROPERTY,32,0
n00033,n00047,MICRO_AFFECTS_PROPERTY,52,0
n00033,n00048,MICRO_AFFECTS_PROPERTY,21,0
n00033,n00049,MICRO_AFFECTS_PROPERTY,25,0
n00033,n00050,MICRO_AFFECTS_PROPERTY,51,0
n00033,n00051,MICRO_AFFECTS_PROPERTY,14,0
n00033,n00025,MICRO_AFFECTS_PROPERTY,21,0
n00015,n00046,MICRO_AFFECTS_PROPERTY,31,1
n00015,n00047,MICRO_AFFECTS_PROPERTY,57,1
n00015,n00048,MICRO_AFFECTS_PROPERTY,23,0
n00015,n00049,MICRO_AFFECTS_PROPERTY,22,1
n00015,n00050,MICRO_AFFECTS_PROPERTY,53,2
n00015,n00051,MICRO_AFFECTS_PROPERTY,13,0
n00017,n00046,MICRO_AFFECTS_PROPERTY,45,1
n00017,n00047,MICRO_AFFECTS_PROPERTY,80,1
n00017,n00048,MICRO_AFFECTS_PROPERTY,27,0
n00017,n00049,MICRO_AFFECTS_PROPERTY,33,1
n00017,n00050,MICRO_AFFECTS_PROPERTY,78,2
n00017,n00051,MICRO_AFFECTS_PROPERTY,17,0
n00018,n00046,MICRO_AFFECTS_PROPERTY,42,1
n00018,n00047,MICRO_AFFECTS_PROPERTY,71,1
n00018,n00048,MICRO_AFFECTS_PROPERTY,22,0
n00018,n00049,MICRO_AFFECTS_PROPERTY,26,1
n00018,n00050,MICRO_AFFECTS_PROPERTY,68,2
n00018,n00051,MICRO_AFFECTS_PROPERTY,16,0
n00045,n00046,MICRO_AFFECTS_PROPERTY,26,1
n00045,n00021,MICRO_AFFECTS_PROPERTY,40,1
n00045,n00022,MICRO_AFFECTS_PROPERTY,47,1
n00045,n00047,MICRO_AFFECTS_PROPERTY,46,1
n00045,n00023,MICRO_AFFECTS_PROPERTY,38,1
n00045,n00048,MICRO_AFFECTS_PROPERTY,16,0
n00045,n00049,MICRO_AFFECTS_PROPERTY,17,1
n00045,n00050,MICRO_AFFECTS_PROPERTY,42,1
n00045,n00051,MICRO_AFFECTS_PROPERTY,9,0
n00045,n00025,MICRO_AFFECTS_PROPERTY,18,0
n00056,n00002,HAS_ELEMENT,1,1
n00056,n00003,HAS_ELEMENT,1,1
n00056,n00005,HAS_ELEMENT,1,1
n00056,n00037,HAS_ELEMENT,1,1
n00056,n00007,HAS_ELEMENT,1,1
n00056,n00057,HAS_ELEMENT,1,1
n00056,n00030,HAS_ELEMENT,1,1
n00056,n00004,HAS_ELEMENT,1,1
n00056,n00008,HAS_ELEMENT,1,1
n00056,n00040,HAS_ELEMENT,1,1
n00056,n00041,INVOLVES_PROCESS,1,1
n00056,n00010,INVOLVES_PROCESS,1,1
n00056,n00058,INVOLVES_PROCESS,1,1
n00056,n00059,INVOLVES_PROCESS,1,1
n00056,n00060,INVOLVES_PROCESS,1,1
n00056,n00061,INVOLVES_PROCESS,1,1
n00056,n00062,INVOLVES_PROCESS,1,1
n00056,n00043,INVOLVES_PROCESS,1,1
n00056,n00032,INVOLVES_PROCESS,1,1
n00056,n00063,EXHIBITS_MICRO,1,1
n00056,n00015,EXHIBITS_MICRO,1,1
n00056,n00034,EXHIBITS_MICRO,1,1
n00056,n00064,EXHIBITS_MICRO,1,1
n00056,n00045,EXHIBITS_MICRO,1,1
n00056,n00065,EXHIBITS_MICRO,1,1
n00056,n00046,MEASURES_PROPERTY,1,1
n00056,n00021,MEASURES_PROPERTY,1,1
n00056,n00022,MEASURES_PROPERTY,1,1
n00056,n00047,MEASURES_PROPERTY,1,1
n00056,n00066,MEASURES_PROPERTY,1,1
n00056,n00023,MEASURES_PROPERTY,1,1
n00056,n00050,MEASURES_PROPERTY,1,1
n00056,n00024,MEASURES_PROPERTY,1,1
n00056,n00026,STUDIES_ALLOY,1,1
n00056,n00067,STUDIES_ALLOY,1,1
n00056,n00068,STUDIES_ALLOY,1,1
n00041,n00063,PROCESS_LEADS_TO_MICRO,19,0
n00041,n00034,PROCESS_LEADS_TO_MICRO,41,1
n00041,n00064,PROCESS_LEADS_TO_MICRO,12,1
n00041,n00065,PROCESS_LEADS_TO_MICRO,19,0
n00010,n00063,PROCESS_LEADS_TO_MICRO,14,0
n00010,n00064,PROCESS_LEADS_TO_MICRO,18,1
n00010,n00065,PROCESS_LEADS_TO_MICRO,25,0
n00058,n00063,PROCESS_LEADS_TO_MICRO,3,0
n00058,n00015,PROCESS_LEADS_TO_MICRO,8,0
n00058,n00034,PROCESS_LEADS_TO_MICRO,10,0
n00058,n00064,PROCESS_LEADS_TO_MICRO,2,0
n00058,n00045,PROCESS_LEADS_TO_MICRO,9,0
n00058,n00065,PROCESS_LEADS_TO_MICRO,3,0
n00059,n00063,PROCESS_LEADS_TO_MICRO,11,0
n00059,n00015,PROCESS_LEADS_TO_MICRO,24,0
n00059,n00034,PROCESS_LEADS_TO_MICRO,27,0
n00059,n00064,PROCESS_LEADS_TO_MICRO,17,0
n00059,n00045,PROCESS_LEADS_TO_MICRO,21,0
n00059,n00065,PROCESS_LEADS_TO_MICRO,27,0
n00060,n00063,PROCESS_LEADS_TO_MICRO,4,0
n00060,n00015,PROCESS_LEADS_TO_MICRO,12,1
n00060,n00034,PROCESS_LEADS_TO_MICRO,17,1
n00060,n00064,PROCESS_LEADS_TO_MICRO,13,1
n00060,n00045,PROCESS_LEADS_TO_MICRO,13,1
n00060,n00065,PROCESS_LEADS_TO_MICRO,14,0
n00061,n00063,PROCESS_LEADS_TO_MICRO,2,0
n00061,n00015,PROCESS_LEADS_TO_MICRO,9,1
n00061,n00034,PROCESS_LEADS_TO_MICRO,8,1
n00061,n00064,PROCESS_LEADS_TO_MICRO,7,1
n00061,n00045,PROCESS_LEADS_TO_MICRO,7,1
n00061,n00065,PROCESS_LEADS_TO_MICRO,6,0
n00062,n00063,PROCESS_LEADS_TO_MICRO,3,0
n00062,n00015,PROCESS_LEADS_TO_MICRO,17,2
n00062,n00034,PROCESS_LEADS_TO_MICRO,17,1
n00062,n00064,PROCESS_LEADS_TO_MICRO,11,1
n00062,n00045,PROCESS_LEADS_TO_MICRO,9,1
n00062,n00065,PROCESS_LEADS_TO_MICRO,11,0
n00043,n00063,PROCESS_LEADS_TO_MICRO,18,0
n00043,n00034,PROCESS_LEADS_TO_MICRO,49,1
n00043,n00064,PROCESS_LEADS_TO_MICRO,25,1
n00043,n00065,PROCESS_LEADS_TO_MICRO,34,0
n00032,n00063,PROCESS_LEADS_TO_MICRO,8,0
n00032,n00064,PROCESS_LEADS_TO_MICRO,11,1
n00032,n00065,PROCESS_LEADS_TO_MICRO,20,0
n00063,n00046,MICRO_AFFECTS_PROPERTY,11,0
n00063,n00021,MICRO_AFFECTS_PROPERTY,22,0
n00063,n00022,MICRO_AFFECTS_PROPERTY,24,0
n00063,n00047,MICRO_AFFECTS_PROPERTY,22,0
n00063,n00066,MICRO_AFFECTS_PROPERTY,5,0
n00063,n00023,MICRO_AFFECTS_PROPERTY,20,0
n00063,n00050,MICRO_AFFECTS_PROPERTY,21,0
n00063,n00024,MICRO_AFFECTS_PROPERTY,11,0
n00015,n00066,MICRO_AFFECTS_PROPERTY,24,0
n00034,n00046,MICRO_AFFECTS_PROPERTY,35,1
n00034,n00047,MICRO_AFFECTS_PROPERTY,60,1
n00034,n00066,MICRO_AFFECTS_PROPERTY,27,0
n00034,n00050,MICRO_AFFECTS_PROPERTY,60,1
n00034,n00024,MICRO_AFFECTS_PROPERTY,30,0
n00064,n00046,MICRO_AFFECTS_PROPERTY,15,1
n00064,n00021,MICRO_AFFECTS_PROPERTY,22,1
n00064,n00022,MICRO_AFFECTS_PROPERTY,24,1
n00064,n00047,MICRO_AFFECTS_PROPERTY,25,1
n00064,n00066,MICRO_AFFECTS_PROPERTY,15,0
n00064,n00023,MICRO_AFFECTS_PROPERTY,21,1
n00064,n00050,MICRO_AFFECTS_PROPERTY,24,1
n00064,n00024,MICRO_AFFECTS_PROPERTY,15,0
n00045,n00066,MICRO_AFFECTS_PROPERTY,22,0
n00045,n00024,MICRO_AFFECTS_PROPERTY,23,0
n00065,n00046,MICRO_AFFECTS_PROPERTY,20,0
n00065,n00021,MICRO_AFFECTS_PROPERTY,32,0
n00065,n00022,MICRO_AFFECTS_PROPERTY,39,0
n00065,n00047,MICRO_AFFECTS_PROPERTY,41,0
n00065,n00066,MICRO_AFFECTS_PROPERTY,21,0
n00065,n00023,MICRO_AFFECTS_PROPERTY,36,0
n00065,n00050,MICRO_AFFECTS_PROPERTY,34,0
n00065,n00024,MICRO_AFFECTS_PROPERTY,20,0
n00069,n00002,HAS_ELEMENT,1,1
n00069,n00005,HAS_ELEMENT,1,1
n00069,n00007,HAS_ELEMENT,1,1
n00069,n00031,HAS_ELEMENT,1,1
n00069,n00030,HAS_ELEMENT,1,1
n00069,n00004,HAS_ELEMENT,1,1
n00069,n00037,HAS_ELEMENT,1,1
n00069,n00009,HAS_ELEMENT,1,1
n00069,n00010,INVOLVES_PROCESS,1,1
n00069,n00070,INVOLVES_PROCESS,1,1
n00069,n00012,INVOLVES_PROCESS,1,1
n00069,n00060,INVOLVES_PROCESS,1,1
n00069,n00071,INVOLVES_PROCESS,1,1
n00069,n00032,INVOLVES_PROCESS,1,1
n00069,n00013,EXHIBITS_MICRO,1,1
n00069,n00014,EXHIBITS_MICRO,1,1
n00069,n00016,EXHIBITS_MICRO,1,1
n00069,n00034,EXHIBITS_MICRO,1,1
n00069,n00017,EXHIBITS_MICRO,1,1
n00069,n00018,EXHIBITS_MICRO,1,1
n00069,n00019,EXHIBITS_MICRO,1,1
n00069,n00065,EXHIBITS_MICRO,1,1
n00069,n00046,MEASURES_PROPERTY,1,1
n00069,n00021,MEASURES_PROPERTY,1,1
n00069,n00022,MEASURES_PROPERTY,1,1
n00069,n00072,MEASURES_PROPERTY,1,1
n00069,n00047,MEASURES_PROPERTY,1,1
n00069,n00023,MEASURES_PROPERTY,1,1
n00069,n00050,MEASURES_PROPERTY,1,1
n00069,n00025,MEASURES_PROPERTY,1,1
n00069,n00073,STUDIES_ALLOY,1,1
n00069,n00074,STUDIES_ALLOY,1,1
n00069,n00075,STUDIES_ALLOY,1,1
n00069,n00076,STUDIES_ALLOY,1,1
n00070,n00013,PROCESS_LEADS_TO_MICRO,7,0
n00070,n00014,PROCESS_LEADS_TO_MICRO,9,0
n00070,n00016,PROCESS_LEADS_TO_MICRO,11,1
n00070,n00034,PROCESS_LEADS_TO_MICRO,7,0
n00070,n00017,PROCESS_LEADS_TO_MICRO,11,1
n00070,n00018,PROCESS_LEADS_TO_MICRO,11,1
n00070,n00019,PROCESS_LEADS_TO_MICRO,9,1
n00070,n00065,PROCESS_LEADS_TO_MICRO,4,0
n00012,n00034,PROCESS_LEADS_TO_MICRO,11,0
n00012,n00065,PROCESS_LEADS_TO_MICRO,3,0
n00060,n00013,PROCESS_LEADS_TO_MICRO,16,1
n00060,n00014,PROCESS_LEADS_TO_MICRO,17,1
n00060,n00016,PROCESS_LEADS_TO_MICRO,9,0
n00060,n00017,PROCESS_LEADS_TO_MICRO,21,1
n00060,n00018,PROCESS_LEADS_TO_MICRO,20,1
n00060,n00019,PROCESS_LEADS_TO_MICRO,4,0
n00071,n00013,PROCESS_LEADS_TO_MICRO,1,0
n00071,n00014,PROCESS_LEADS_TO_MICRO,1,0
n00071,n00016,PROCESS_LEADS_TO_MICRO,1,0
n00071,n00034,PROCESS_LEADS_TO_MICRO,2,0
n00071,n00017,PROCESS_LEADS_TO_MICRO,2,0
n00071,n00018,PROCESS_LEADS_TO_MICRO,2,0
n00071,n00019,PROCESS_LEADS_TO_MICRO,1,0
n00071,n00065,PROCESS_LEADS_TO_MICRO,1,0
n00032,n00014,PROCESS_LEADS_TO_MICRO,15,1
n00032,n00016,PROCESS_LEADS_TO_MICRO,12,1
n00032,n00019,PROCESS_LEADS_TO_MICRO,4,1
n00013,n00072,MICRO_AFFECTS_PROPERTY,18,0
n00014,n00046,MICRO_AFFECTS_PROPERTY,30,1
n00014,n00072,MICRO_AFFECTS_PROPERTY,18,0
n00014,n00047,MICRO_AFFECTS_PROPERTY,48,1
n00014,n00050,MICRO_AFFECTS_PROPERTY,46,1
n00016,n00046,MICRO_AFFECTS_PROPERTY,25,0
n00016,n00072,MICRO_AFFECTS_PROPERTY,21,0
n00016,n00047,MICRO_AFFECTS_PROPERTY,46,0
n00016,n00050,MICRO_AFFECTS_PROPERTY,44,1
n00034,n00072,MICRO_AFFECTS_PROPERTY,28,0
n00034,n00025,MICRO_AFFECTS_PROPERTY,20,0
n00017,n00072,MICRO_AFFECTS_PROPERTY,36,0
n00018,n00072,MICRO_AFFECTS_PROPERTY,33,0
n00019,n00046,MICRO_AFFECTS_PROPERTY,12,0
n00019,n00072,MICRO_AFFECTS_PROPERTY,10,0
n00019,n00047,MICRO_AFFECTS_PROPERTY,24,0
n00019,n00050,MICRO_AFFECTS_PROPERTY,24,1
n00065,n00072,MICRO_AFFECTS_PROPERTY,22,0
n00065,n00025,MICRO_AFFECTS_PROPERTY,8,0
n00077,n00002,HAS_ELEMENT,1,1
n00077,n00005,HAS_ELEMENT,1,1
n00077,n00006,HAS_ELEMENT,1,1
n00077,n00037,HAS_ELEMENT,1,1
n00077,n00007,HAS_ELEMENT,1,1
n00077,n00004,HAS_ELEMENT,1,1
n00077,n00008,HAS_ELEMENT,1,1
n00077,n00078,HAS_ELEMENT,1,1
n00077,n00040,HAS_ELEMENT,1,1
n00077,n00009,HAS_ELEMENT,1,1
n00077,n00011,INVOLVES_PROCESS,1,1
n00077,n00041,INVOLVES_PROCESS,1,1
n00077,n00042,INVOLVES_PROCESS,1,1
n00077,n00010,INVOLVES_PROCESS,1,1
n00077,n00058,INVOLVES_PROCESS,1,1
n00077,n00043,INVOLVES_PROCESS,1,1
n00077,n00013,EXHIBITS_MICRO,1,1
n00077,n00044,EXHIBITS_MICRO,1,1
n00077,n00033,EXHIBITS_MICRO,1,1
n00077,n00063,EXHIBITS_MICRO,1,1
n00077,n00015,EXHIBITS_MICRO,1,1
n00077,n00016,EXHIBITS_MICRO,1,1
n00077,n00079,EXHIBITS_MICRO,1,1
n00077,n00034,EXHIBITS_MICRO,1,1
n00077,n00017,EXHIBITS_MICRO,1,1
n00077,n00018,EXHIBITS_MICRO,1,1
n00077,n00045,EXHIBITS_MICRO,1,1
n00077,n00019,EXHIBITS_MICRO,1,1
n00077,n00046,MEASURES_PROPERTY,1,1
n00077,n00021,MEASURES_PROPERTY,1,1
n00077,n00022,MEASURES_PROPERTY,1,1
n00077,n00047,MEASURES_PROPERTY,1,1
n00077,n00048,MEASURES_PROPERTY,1,1
n00077,n00049,MEASURES_PROPERTY,1,1
n00077,n00050,MEASURES_PROPERTY,1,1
n00077,n00051,MEASURES_PROPERTY,1,1
n00077,n00024,MEASURES_PROPERTY,1,1
n00077,n00025,MEASURES_PROPERTY,1,1
n00077,n00035,MEASURES_PROPERTY,1,1
n00077,n00080,MEASURES_PROPERTY,1,1
n00077,n00081,STUDIES_ALLOY,1,1
n00077,n00082,STUDIES_ALLOY,1,1
n00011,n00063,PROCESS_LEADS_TO_MICRO,16,0
n00011,n00079,PROCESS_LEADS_TO_MICRO,15,0
n00011,n00034,PROCESS_LEADS_TO_MICRO,28,1
n00041,n00016,PROCESS_LEADS_TO_MICRO,28,0
n00041,n00079,PROCESS_LEADS_TO_MICRO,15,0
n00041,n00019,PROCESS_LEADS_TO_MICRO,15,0
n00042,n00063,PROCESS_LEADS_TO_MICRO,19,0
n00042,n00016,PROCESS_LEADS_TO_MICRO,30,0
n00042,n00079,PROCESS_LEADS_TO_MICRO,15,0
n00042,n00034,PROCESS_LEADS_TO_MICRO,41,1
n00042,n00019,PROCESS_LEADS_TO_MICRO,14,0
n00010,n00079,PROCESS_LEADS_TO_MICRO,15,1
n00058,n00013,PROCESS_LEADS_TO_MICRO,10,0
n00058,n00044,PROCESS_LEADS_TO_MICRO,4,0
n00058,n00033,PROCESS_LEADS_TO_MICRO,7,0
n00058,n00016,PROCESS_LEADS_TO_MICRO,11,0
n00058,n00079,PROCESS_LEADS_TO_MICRO,2,0
n00058,n00017,PROCESS_LEADS_TO_MICRO,13,0
n00058,n00018,PROCESS_LEADS_TO_MICRO,12,0
n00058,n00019,PROCESS_LEADS_TO_MICRO,7,0
